,TCGA.3C.AALI.01,TCGA.A2.A0T7.01,TCGA.A2.A0YC.01,TCGA.A7.A13E.01,TCGA.A7.A6VV.01,TCGA.A7.A6VX.01,TCGA.AN.A0XP.01,TCGA.AO.A12G.01,TCGA.AR.A1AI.01,TCGA.AR.A1AR.01,TCGA.AR.A1AS.01,TCGA.AR.A24L.01,TCGA.AR.A24T.01,TCGA.B6.A0RM.01,TCGA.B6.A0X7.01,TCGA.B6.A1KF.01,TCGA.BH.A0DV.01,TCGA.BH.A0E0.01,TCGA.BH.A0E2.01,TCGA.BH.A0H0.01,TCGA.BH.A0HI.01,TCGA.BH.A0RX.01,TCGA.BH.A1F2.01,TCGA.BH.A202.01,TCGA.BH.A6R9.01,TCGA.C8.A1HO.01,TCGA.C8.A26X.01,TCGA.C8.A3M7.01,TCGA.D8.A1XZ.01,TCGA.D8.A1Y2.01,TCGA.D8.A27L.01,TCGA.E2.A1IF.01,TCGA.E2.A9RU.01,TCGA.E9.A1N5.01,TCGA.E9.A1R0.01,TCGA.E9.A1R7.01,TCGA.E9.A245.01,TCGA.E9.A5FK.01,TCGA.EW.A1IY.01,TCGA.EW.A1OZ.01,TCGA.EW.A6S9.01,TCGA.EW.A6SD.01,TCGA.HN.A2OB.01,TCGA.LL.A440.01,TCGA.OL.A66K.01,TCGA.PL.A8LV.01,TCGA.PL.A8LY.01,TCGA.S3.AA15.01,TCGA.WT.AB41.01,TCGA.Z7.A8R5.01
CCL3,-0.419496887053287,0.224328703477941,0.325568746745651,-0.825941326848441,-0.28475160883976,-0.0448792327931962,-0.817402329300897,-0.656680135893582,0.74309558540309,0.213663108026123,0.566115743352355,-0.879745926064023,-1.2250943025815,-0.876665587721901,-0.988144355844004,-1.83226881476477,0.331064390618043,-0.594804202452413,-0.200508935804042,0.413136133904127,1.10787479871497,1.24124024707412,1.20278548011517,0.12703586160437,0.128624450835019,-0.261401228988714,2.15340152559707,-0.875270865652595,0.573032769342035,2.75694917329565,0.165097260579936,0.0431503569388439,0.341662578063182,1.57169940272802,-1.22334123171365,-0.789363363980225,-1.2832881090832,0.396798846385055,0.020758512823639,-1.04216705853499,-0.524623984772415,-0.315620178720396,-1.27634967557015,0.65606239259574,-0.755133430996668,-0.255633843399974,-1.11390560283008,-0.105946962145173,0.356508480520675,1.35051420534152
MPIG6B,0.876344705036419,-0.278212291924847,-0.0201325505086567,-0.321840437624195,-0.825735757630058,0.983417257009847,-0.126656658335038,0.0743941860209931,-1.01376528802023,-0.944997902621014,1.84235845339171,-0.724688276606308,0.795300773225507,2.32604287340573,1.63566169867602,1.42087552694035,-0.0423574112021633,1.385758176511,-0.620982847552593,-0.455127642305888,-0.871349232061833,-0.988969196785068,-0.506737725203866,-0.985781997725433,-1.30358421386893,-1.06598299209881,-1.47713870903152,0.707107589728051,-0.501953423199748,0.585488022447415,-0.028736966049052,0.896908776710794,-1.06574156159393,1.14556761179898,1.19920260228113,-0.528241789126799,0.0481721161838866,-0.0558665120622329,-0.667110847057102,2.17310344779067,-0.0049079510835367,-1.19671986730155,0.186533355180797,-0.320100241908004,0.289484301350751,-1.19840095338586,-0.658891769175652,-1.0243513206203,0.558881238253249,-1.15094737727063
HSF1,0.745680471054301,1.21108383964988,-0.788901153611653,0.419290133610803,0.260634035962505,0.313906834074259,-1.03677186437896,0.643032096656306,0.850836635609156,-0.951710608503093,-0.264087218319567,-0.236513692216161,-0.59698578750395,2.11430439122842,0.697586230704316,1.41693696227489,-0.952615655871039,0.851721731662294,1.30294414829896,1.44221613497092,-1.26643787248655,1.06771290314617,-0.517724760045283,0.557581261735549,-1.2226628574616,1.66198402960777,-0.848734672250247,-0.494897526603317,1.83881602796406,0.574166740280235,-0.236935726749592,-0.549244402967756,2.07150551859311,0.0901726285088698,-0.0796438248958527,-0.532557094717899,-0.325239952345868,0.0273522890099833,-1.77729693846996,0.503691495683455,-0.340705350767512,-0.0255217061833347,-0.710974944292019,-1.10705330589993,-0.0387965635875029,1.77928856866821,-0.628439114459907,-0.150568162270709,-0.263255417104088,-0.531675058574447
CSF3R,1.04487693766382,-0.537420328574438,-0.41999311643934,-1.40404276440135,-0.840073808330357,0.145784153442273,0.229883851141974,-1.38500181076784,-0.590549120301949,-0.548858702029915,-0.702285503750606,-1.26229465145571,0.104838481795711,2.98422881229693,0.181812140221864,0.190438919699433,-0.758305924888143,2.20462806289837,-1.11250812172542,-0.144073301581875,-0.262795370740753,1.45848895705412,-0.297300228130603,2.17468065847237,-0.822444953182745,-0.669849469097535,-0.659400743464827,-0.130811589596755,-0.713158427092215,0.989294621797095,0.389247272922245,0.0312069199680287,1.09054582876037,-0.356723897689364,-0.963602175632595,0.8334613788889,-0.782518994666887,-0.0844102609623109,-0.906194286086758,-0.715031130393057,-1.05449504969455,0.362898861531529,1.01174414235491,0.342553749027425,-0.198303549765287,-1.36064916901812,-0.49981263351358,0.144626163511981,1.24972507977861,0.136794059021185
TCN2,-0.579906894141085,-0.326489775662184,-0.0290913542087756,0.174487550097014,0.333655711521125,0.435726513694048,0.639274578566273,0.294499232216066,1.4481262927128,0.21101145701296,-1.40260045249857,-0.643931510977197,1.12953974560426,-1.9383438960594,0.543498495415953,1.75538141443808,1.17188851512813,2.69555421450164,-0.613421462667381,-0.738262199966926,-0.580928778598862,1.50872786390024,-0.252930751865244,0.461855515563388,0.701211370249389,0.303304173389739,1.90032459871647,1.35722575559455,-0.375452545807863,1.41820513004965,-0.591373873499395,-0.161418247616626,-0.802197434012695,-0.479201677314014,-0.086993697951952,-1.5705835775216,0.691592529609526,1.55555410798881,-0.465387197826448,0.0838409243869554,-1.00099536787849,0.239315560634526,0.657983776015499,1.42749374066841,-0.633736760767742,0.478814046016887,0.382160433932205,1.98454198236463,1.77450870368796,0.80771722289613
USB1,0.607039967506304,-0.0982042028396069,-1.57690787881535,-2.2776409555626,0.224975581956618,-0.49225657577546,-1.15408730758181,-1.04063723636771,2.67762075338909,1.26096586087026,1.08675959343575,-0.790080286477581,-0.472326798717128,-1.82730742962119,-0.44375496712574,2.44054298448515,-0.573684530207335,0.647443762999923,0.24836235402885,-1.32984093231327,-0.790323451041521,1.70718839651104,1.02219582674476,-0.779964977792539,1.02863422051967,-0.0599418799511643,0.300612643945478,-0.764590552575715,0.0426957535485589,0.583420321108191,-0.576414030013745,0.15856182530826,-0.802503114428287,0.0811525289429583,-0.991572292027165,-0.736204558615487,-0.432601037160374,-0.693116826694906,0.541968048947069,-0.542402515609776,-0.454141830648089,1.35749965060941,-0.648253098567925,0.260590783586647,-1.53472706149792,1.07448557714035,0.525609308784684,1.3665790310141,0.0322211885452712,0.302936091911814
LBX2,3.6758452854909,-0.756811480658462,-0.438324979204525,2.19959759918325,-1.3260198284029,1.27164123507904,0.790525174970011,-1.58448997899484,-1.3819697277457,-0.441540888097062,-0.0844608120744743,-0.59372868465813,0.227145675976504,0.419508428903352,0.375951227133604,-1.12417826249057,-0.310179685922314,-0.843723936512823,-0.384612158532483,-0.0338227841114291,-0.454477732080501,-1.28713203150327,-0.524111111286209,-1.05797933755633,-1.12785188956674,-0.628214630131547,2.33689681700796,2.38645063720119,0.0347255159077575,-0.571709530560089,0.10026876906152,0.585882730050974,0.0508503757500837,0.112593090078637,0.0494856191355192,-1.18006972045443,0.490462228262027,-1.02524073085756,-0.643237430422997,0.0102695362372491,0.766813599884558,1.38266374839719,-0.538706980694553,-0.220072130526531,0.915932189243976,1.71718086067284,-1.3838541632373,-0.434044331690893,0.612170626388132,-1.42391728142405
CEP170,0.078773075018593,-0.0030980809857925,-0.280993320368477,2.8509019860464,0.11751388701434,-0.179702001202124,-0.532116060102704,-1.32210110070592,1.71038536384367,1.64297900699456,-0.747773567786383,-0.595683540378009,-0.0807940782172819,-1.59133667892243,-0.134157670989758,2.29303313872602,-0.207568395561597,-1.41571129061765,-0.23915413701632,0.041384507764119,-0.0201951544195952,0.235068127543045,0.317376229798626,0.234069926294194,1.40199593566497,-0.550594642583714,-0.377660383471924,0.0451209729045631,-1.40596176982344,-0.407956691742784,0.801624325761263,-0.790528736874841,-1.36030474218022,-0.257536099088929,-1.36221685110162,2.86582224111194,-1.06357533271005,-1.54970396826591,1.30635630924878,-0.877835005516749,0.15035721818279,0.186452364353893,0.985511730824645,1.21008376509565,0.985821836149564,-0.448304575278192,-0.933949339124055,0.685233202879132,-1.91537709064956,-1.08134774978807
SPATA6L,-1.20841156431641,-0.574033000817575,0.177822642862936,1.70010079016379,-1.02789818009183,-0.630582065387523,0.765384596956643,-0.557706310438303,-1.21503355862817,-0.239324664658298,0.279904719431085,-0.336231959816367,1.55189719967705,0.256998031625009,0.0470356940742499,-0.964898862386689,-0.0551800960554169,1.30767088240019,-0.138430911922815,-1.00201379068996,-0.209701360964141,-0.837128023091007,-0.607319641925656,-0.733931384830945,-1.04918998805702,0.22480286086496,-0.937659028643606,0.58782095909133,-0.493270108930439,-0.761237143843467,0.402597823941465,1.44514837465693,-1.07781082931916,0.410028071371661,0.461790046783815,-0.167156017372975,0.392574427140868,-0.610444755337815,1.23213516478634,-0.225612086852831,-0.470497706008823,-0.851737933608705,-0.216813814580185,-0.337965011135337,1.31339943769306,-0.226961285329663,0.229292163008398,-0.761854563402143,0.890759685107253,0.238796872352761
C14orf39,-0.64880744123396,-0.498794316912952,-0.648454036040097,0.215319880796124,-0.609694791071049,3.78210336116046,-0.709848147777033,-0.158218996785733,0.241195184650568,-0.891681602364121,-0.0682170573651834,-0.633268559735457,-0.655681576651447,-0.0130118281462734,0.748882965653148,0.245628553365877,-0.394864342961613,-0.897935686079492,-0.349483412077301,-0.947280787460237,-0.838520849430982,0.748444192829625,-0.260103599305902,0.0534678546470062,-0.668764707907316,-0.366796098779607,0.0008554116895896,2.15884119581839,0.525315506971389,-0.496714626800707,-0.27941106203113,-0.711610039789102,-0.0615137013675214,-0.0310526917602191,-0.426757612658631,2.38324343248708,-0.127619551152166,0.776930759940129,-0.747533725516198,-0.428768441025613,-0.56953478438859,-0.711423254572777,0.719991933658452,-0.50936949603033,-0.227112911187744,0.247919468550898,-0.710162440487827,-0.758335065505716,-0.670778064164906,-0.13279616685029
GOT1,-0.138269299820169,-0.360815648047691,-0.45017084085088,-0.0551720819075978,-1.34936660945776,1.54864130327224,-0.647461975619498,0.420362797039271,0.852670574825239,-0.540124634361848,1.07112156045787,-1.05985004518661,0.361229856890611,0.869708818045148,0.0084278357618339,0.590520835122551,-1.06297653069389,2.93516756452291,0.237170324566427,1.07707751314087,0.117221936528734,-0.905984715197692,-1.47489539377319,-0.427647617521726,-1.67027950827736,-0.02389275623816,2.75712976061855,-0.107693486632618,-0.405711116379564,-0.0302640326817958,-0.593217748416561,-0.548066725132809,1.51240798933371,1.00714229035341,-0.39841458789591,-0.558657277194731,-0.098204237580625,-1.19377304114424,-0.183612443386906,0.95993558768294,-0.37351862123006,-0.613667958044093,-1.10135240823687,-1.87551654172851,0.211567914301905,-0.763190773171245,0.148707356705379,-0.821933737122982,-0.382743694265908,-0.239687299493819
ALG8,0.428275110239427,-1.06527024851196,-0.968015769413891,0.761271195815058,-1.50652693708117,-0.505214320753598,0.0531970563903186,3.07504142320769,-1.1672308738573,0.352604266047837,-0.247880078084633,-0.99709335510103,-0.0384633965901695,0.168509356622482,-0.879496554344342,-1.18504769943424,-0.7009308505289,2.04952232862344,-1.16412309936579,-0.284225104131447,0.0175886042844061,-0.151988584616775,-0.160380487733454,0.398980605972683,-1.3690921085899,-1.22048158431383,1.11668656288875,-0.426094580697066,-1.06568799258035,-0.106809865835309,-0.3501507179554,0.135701080885565,0.97294373696361,-1.51943242217185,1.04485800090521,0.595732020387345,0.058014552708484,0.0811577641114675,0.950292387423076,-0.0927928596030417,0.344303145042326,-0.242092228997186,-0.255753889874419,-1.01155716049008,0.905267276833865,-1.67839950663185,-0.355891059925249,0.238032722042951,1.28519430756578,-0.263255217679628
SIPA1L3,0.848940891482236,-0.588598766919303,0.440009414234973,3.05265987557912,0.379523800871764,1.3394060551733,0.433795027833638,0.600889355455591,-0.0668915411029714,-1.69166770729336,-0.811579446295557,0.033011894751728,0.183418593989176,1.38177741852066,0.77541246637569,-2.11395168081376,-0.432084717179107,0.250746275013616,-0.174214822548221,3.61679307184811,0.463948032874314,-1.75781727938087,-1.36026167491869,-1.46407495671543,-1.54230140412065,1.38409048409041,-1.95423107075741,0.48501143113483,1.77806653875244,-1.2456393427661,-0.157419785337577,-1.12624541529929,-0.946848077996489,0.67058142109905,-0.376168174696503,-1.54778543383732,0.921656477970704,-1.04088786480876,-1.36179590389147,-0.0453118289978456,1.53439439358105,0.29763811099005,0.454998608690781,-0.584458635702806,0.216640307379198,-0.0587051623444282,-1.18553648647546,-0.746115777024574,-2.4836953798136,-1.46233102696438
CHAF1B,-0.489954520988513,-0.17804870510868,-0.635711175548722,-0.597223643701111,1.17502815165128,0.34594921936251,-0.290685118538751,-1.28173176396384,2.14255536502239,0.786465182054378,0.365410250844223,0.0316835387706727,-0.893937131352548,-0.0541195455496182,-1.62789544673451,0.938098665075609,-1.43805688407385,-0.57282016876376,0.105366858582985,0.340264262793697,-0.506879565030218,-1.13228950995347,0.510526546480311,1.00647752289191,-2.18920627228649,1.51307754351058,0.169900727747365,-0.51085136106602,-0.273757468278374,-0.74046392799734,0.392956155485148,-0.408113084160783,1.30210746138508,0.156484649552402,-1.21166584141973,0.22293785282587,-0.910629083145382,-0.533024695158049,0.209236997248366,0.931918212924916,-0.679410740059267,-0.962843574230486,-1.8107114521741,-0.829135906882591,0.137464085678207,-0.309540684578337,-0.207440359261784,1.31583062346094,-0.478244089436325,-1.02058345186542
DOHH,1.52518419786641,-0.366929434120596,-0.273049007831816,0.77664327248346,0.151919962134972,-0.831297199153384,-0.634416907683206,-0.127668363303746,-1.02840917709313,-2.0576918512488,-0.261740256930796,-0.217302421729209,-0.519326492162339,0.62163382541667,0.148620891656696,-0.306442384907185,-0.565346252042229,0.700321947091764,0.669221799270435,-0.321475663494078,-0.100769498369479,0.761071459645179,-1.18575710592793,-0.18908207409167,-0.0309295683923495,-0.10228137110086,0.953179374316919,-0.22436024380409,-0.744929173111563,-0.542529543620176,-0.278215537961818,1.34360769098923,2.52848789098085,0.464098701538599,0.553894383360327,0.815536762039069,0.175372211711806,1.18516378927813,-1.54335977862545,0.283232151018597,-0.76955275009093,0.939432495865041,-0.688951562559413,-1.18733879074701,1.00394768383735,-1.20801078214794,-0.781654217555799,-0.150789016590434,0.0515818986915085,0.457511352107655
MAGIX,2.21822974066718,-0.309091920191288,-0.484689748766255,1.57218493597777,-0.917207648077717,1.31083864444419,-0.0064047781271479,-0.395741380335679,-1.16661687956285,-1.6151033853194,-0.642041766313028,-0.595163691237274,-0.354209840838729,0.153257713704046,-0.774372587420124,0.113342192113665,-0.253083340897582,2.79356105640526,-0.148231699609759,0.109220021078953,0.338143703891201,1.42999893835729,-1.09702202532768,-0.184890979040372,-2.15792384754499,-0.0745646205463968,-0.913784095985965,0.430068183095655,0.636929966012049,-0.502628882424889,-1.06429487108266,0.869815537746921,0.628098977952909,-0.959562844551151,-0.418851474946124,-0.988915690080791,0.705536550049137,-0.135670818214994,-1.32467169787991,0.185099403333575,-0.159204406151168,-0.824444784487166,-0.895430155057609,-1.35279997227818,0.403959710829182,-0.331131305203947,-0.575843017677295,-0.777636060375401,2.10072848923024,-0.237209563069439
