,TCGA.3C.AALI.01,TCGA.A2.A0T7.01,TCGA.A2.A0YC.01,TCGA.A7.A13E.01,TCGA.A7.A6VV.01,TCGA.A7.A6VX.01,TCGA.AN.A0XP.01,TCGA.AO.A12G.01,TCGA.AR.A1AI.01,TCGA.AR.A1AR.01,TCGA.AR.A1AS.01,TCGA.AR.A24L.01,TCGA.AR.A24T.01,TCGA.B6.A0RM.01,TCGA.B6.A0X7.01,TCGA.B6.A1KF.01,TCGA.BH.A0DV.01,TCGA.BH.A0E0.01,TCGA.BH.A0E2.01,TCGA.BH.A0H0.01,TCGA.BH.A0HI.01,TCGA.BH.A0RX.01,TCGA.BH.A1F2.01,TCGA.BH.A202.01,TCGA.BH.A6R9.01,TCGA.C8.A1HO.01,TCGA.C8.A26X.01,TCGA.C8.A3M7.01,TCGA.D8.A1XZ.01,TCGA.D8.A1Y2.01,TCGA.D8.A27L.01,TCGA.E2.A1IF.01,TCGA.E2.A9RU.01,TCGA.E9.A1N5.01,TCGA.E9.A1R0.01,TCGA.E9.A1R7.01,TCGA.E9.A245.01,TCGA.E9.A5FK.01,TCGA.EW.A1IY.01,TCGA.EW.A1OZ.01,TCGA.EW.A6S9.01,TCGA.EW.A6SD.01,TCGA.HN.A2OB.01,TCGA.LL.A440.01,TCGA.OL.A66K.01,TCGA.PL.A8LV.01,TCGA.PL.A8LY.01,TCGA.S3.AA15.01,TCGA.WT.AB41.01,TCGA.Z7.A8R5.01
CIDEC,-0.201738791762526,0.445365507558047,0.357078531117998,1.5151177522811,-0.133989108445816,0.498888833512335,0.752441710112415,0.833900909377447,-0.452470482205659,-0.570708123175629,0.241684255392716,-0.304376600037035,0.380667327325293,1.09500558550572,0.886861161525761,0.68960950935049,-0.959286786865803,1.16785261075053,1.13690055705287,1.33484409281477,0.250293705001059,-0.418489548541022,-1.3809508392289,0.493999827343506,-2.45843548978634,0.42040155972133,-0.306550954363384,-1.01282847119124,0.469633857796242,-2.05441419351514,-0.331565325332929,-0.665249939684352,0.795048346920326,-0.0093309201746614,-0.410152602078268,-0.0079999804320325,0.338943389640318,-0.849328638763008,-0.375499091493132,0.259837115013358,-0.0118656644546072,-0.104411760627314,-0.938401299103196,-1.3465860939295,0.568571250414591,-0.865680385042806,-0.0021763667468895,-2.70151422120571,-0.233059656479681,0.620059184258859
AL023806.1,-2.44440806318922,-0.568204191715042,0.235326328407594,0.41200236502544,0.285125003232925,-0.207755474095677,-0.338803956814399,0.212150992634987,0.438691816546783,0.587101970245021,0.70008529654009,-0.364910574483113,0.60024995786734,-0.0105047930239879,0.0014745071748424,0.439996212473826,0.475465212406704,0.266016785579895,0.348747071509733,0.337277005245745,0.0319920713613574,0.349848742969207,0.0244994378544143,0.244579980648169,0.141373556807479,0.283440293558768,0.711599409548928,0.509697411850532,-0.0917895414504888,-0.092309767912602,0.494066056895163,0.478255198110491,-1.77136032607743,0.158633374815387,0.487412259702319,0.24333379026058,0.660485471306594,0.291024170688901,0.13011847135629,0.671954460636341,-0.612389683610216,-0.488512875727327,0.461479408936064,0.34158032556394,-0.554702439934165,0.348212895993018,0.178135227394612,-1.06069723892583,-1.65430877111637,-0.729261948515444
ZFP37,-0.761320478782006,-0.854319234178568,0.864115564844775,-1.03152492416869,-0.791146932379711,-1.03615429625237,1.67859687078291,-0.0287229838765447,0.180831897301124,-0.748079689980092,-0.984256186817224,-0.742711269597503,-0.812566003951077,0.334841059016056,-0.833952426176648,-1.06647611402121,-0.840956186392798,-0.338257335521866,2.77143574157814,-0.463059262737487,-0.617880943999886,0.0640296144127534,1.99428566923497,-0.722211759942902,-0.578755818338068,3.13959998604127,1.69518764120914,-0.46969729967954,1.32806912689805,0.0908620673860963,-0.419268855108371,-0.816529171868882,4.01002978235555,-0.654660840471978,0.712513531628569,2.18761708223399,-0.452405573786216,0.642866698793518,-0.339152965229814,0.272682678805607,-0.646662006843867,-0.769016299144156,-1.01551871564553,-0.183006310001323,1.65798374908769,-0.587120298104296,-0.670680309441279,0.589430878219243,1.91069881766277,-0.201245017337836
AP5B1,-0.159780898549509,0.443311542909298,-0.594666480137922,-0.585689551371209,-0.618286325052888,2.50068791279069,-0.351024788311291,-0.415069173529201,-0.603015315754651,-0.517010376576245,-0.625972074128847,-0.287473876729033,0.152839959668714,-0.507422736510995,-0.296014881882538,5.30058885848804,-0.34211990791505,-0.476198730541043,-0.559278464742541,-0.386961688146163,-0.440536074049813,-0.255021894454124,-0.464781876097381,-0.614892499150617,0.835652321642072,-0.569432912105754,2.66917659490491,-0.33260871950526,-0.401440981681582,-0.527145411711055,-0.109159197738477,-0.225019191035309,-0.2800830228995,-0.498976467609847,-0.0091346041129692,-0.505474941555811,-0.28112459667452,0.181489964655636,-0.301231295627469,4.83516518940745,-0.425927895194345,-0.485613205942038,0.618508924215571,0.668843463139471,-0.478079336585305,-0.434225459991467,0.423354019440756,-0.131098501967419,-0.367383798750729,0.10111865647708
AC025263.3,-1.53977455710922,-0.101059340594678,0.388777794182025,0.54795685465948,-0.400000925221889,-1.03691581034758,-0.27541432489882,-0.0225599993519419,-0.746542603804136,-0.63833316433898,0.580993760742649,-0.0859183052470796,0.867072154116785,0.416961704178545,0.395559974879005,0.195659097066973,0.242612821493972,-0.128856012575897,0.704989060684669,0.190885832040499,0.419264191847338,-0.538536358397647,0.176842645461419,0.426374983662795,0.293858342338478,0.426517266147967,0.932885425293647,0.524120607970332,-6.21175845323364,-0.0171503319986538,0.639421811314952,0.333438154722904,-2.09778803727264,0.720595033417757,0.714555856550488,0.14523316598814,-0.088776070424843,0.69772870452419,-1.22594768904678,0.565404572048103,-0.431828614225223,-1.50295855177279,0.643026879488468,-0.289711022112668,-3.51670927111577,0.42937268787416,0.0395664147027909,-1.48970783563136,-1.40816116637861,-1.08800943256495
RP11.108K14.8,-0.357120783016878,0.593801789781281,-0.241921607702834,1.42183228799917,-0.0289076440943033,1.08049943016338,0.878451816521176,0.952813117265215,-0.943935000080324,-1.15750535161366,0.728700616325069,0.600397442122236,0.605244333416136,1.33957297470427,0.922857704620106,1.06530332542462,-0.147044232842483,0.0247202584427522,0.643379000784349,1.52691273699887,0.0857094346155735,-2.11581882917888,0.64419429667036,-0.863239766741261,-0.532604628489118,0.87269876206305,-1.26074410040373,-0.370235440227598,0.364681369584368,-1.12942266436016,0.075783453979755,0.0792718285860115,0.827222565618824,-0.0078505541774484,-0.21086861819896,0.435330677578371,1.05301765470667,-0.960349800754333,-1.0559534041567,0.913599230080637,0.144840275070555,-0.403848198345753,0.631253007261934,-0.78227258081788,1.02226865563628,-1.58848540747659,-0.367732386691329,-3.05042861853675,-1.23715827032125,-0.360211091226528
LMBRD1,1.82521263200292,1.26981189754921,0.318685858883085,-0.493332512440524,-0.167006687349455,-0.333111285734573,1.26558417321928,-0.256220584184723,-0.511363563585699,-0.168338859602239,-0.124985341432384,-0.889093408025895,-0.609263657709241,0.3607114151046,-0.0063787306011755,-0.828086183089627,0.129342335460031,0.243173463348466,0.59726834807893,1.56983164735084,0.728469642341718,0.396163947788095,-0.431290024856696,-0.541835326065154,1.96201504126333,0.145849801806908,-0.955199724028393,-0.44941431462384,-0.80515721095394,-0.789604499316236,-0.55309499711757,-0.859869704829228,1.73892053347123,-0.843981040162775,-0.0356192550615719,-0.822667960258377,-0.692176790709231,-0.203313153581344,-0.53682113947955,-0.317576413017123,0.310070305581394,0.385172751820365,-0.391702760365304,-0.374865972385462,0.0638938446074314,-0.549929892437073,-0.0734262724672853,1.18717068503312,1.40267225795505,1.01029179119834
CFAP221,0.872785364244027,0.388060289248432,1.06537172265382,-1.51146283607468,-1.08384943286493,1.2180874235566,-0.758554019988756,0.65140864598938,-0.599105679007754,-1.15025224293114,-1.5048556834721,0.461272705426136,1.06708908040079,0.536397345334955,0.836680861977621,-1.11383028081673,-0.0286122146576982,-1.48105634018738,-0.947738874632549,-1.38808250906709,0.84126886019498,-0.166306829231301,0.635836883792985,-1.05211996302917,-0.108947263795134,0.397778336264306,0.683382123551789,0.227576726251088,-1.28960604507014,-1.08110481768808,0.121933474361028,0.0209898679801284,1.02950849441684,0.964083842120796,1.76156213135052,0.847725910263756,-1.20884549023699,0.178152882692049,-0.89167311473016,1.21963165359893,0.820939319340699,-0.76397363196213,0.388140916483343,-0.0604230591184965,-1.14292175050891,-0.861285573767465,-0.813040565594297,0.268482188313288,1.09349042622128,0.669369662923624
KIAA0907,0.575861703454487,-0.494566019026202,0.112369381710671,-0.853469796908827,-0.446866744950393,-0.247531312479733,2.02446424909084,-1.05343058838492,-0.133793135445667,-0.311669615634651,-0.290479471803019,0.905820056898805,0.909519376210884,-0.430497134456702,-0.748709527507696,0.440173280316071,0.283257108860977,-0.170702070850474,0.946814476941132,-0.737723141141468,0.524158109172684,-0.409326726186176,-0.781179180691955,-0.793721682147183,-0.749236658224304,-0.098301127488373,1.28252488423932,-0.381209382628764,-0.703874490068969,-0.802770095332483,1.49682754174855,-0.729123111980817,0.368775556654192,-0.413627082348405,1.61611887546249,-0.0641065212485836,1.13572175930231,-1.24542682256185,0.421345773429981,-0.357311421275233,-0.755567146110946,-0.164046902380945,-1.4774624798108,-1.16933332803467,-0.799585335507124,-1.11373007982919,-1.30251069752557,0.32187557915229,0.123783680044145,0.183707195208286
ZNF630,-2.43177632368867,0.164346399633078,-0.721089532591916,-1.64299449350149,-0.818787172257751,-0.126362367194625,0.86048531950746,1.16276452634885,-0.20519718571267,1.16104433549195,0.411354036913586,-0.668100404597212,0.828360039180128,0.99632949223935,0.766391460479525,-1.45277677194003,0.827571678784066,0.710764157955879,1.05971669100614,-0.922058267107865,0.869489749937202,0.36071489107,-0.656044370748685,0.313965073524954,0.100645703530623,0.609385537422699,0.893310147979158,1.29131657501782,0.299906119204371,0.207132344078624,0.234618616160822,-0.0017979229957425,-0.724457244955899,-0.286308945057799,0.338139562779609,-1.45393978242726,0.944757428251164,0.831714713945291,1.12917392566392,-2.01892897755282,0.226437600314902,0.69797541280644,0.67482614583167,0.582620145524403,0.825802471073824,-0.322157165333299,0.869072618832801,0.503699701853098,-0.898685176821846,0.0287093201366038
WDR12,0.391251776148501,0.855106425013949,-0.379621428230727,-0.0051216364861497,-0.327675344949143,-0.303396532139231,1.05673413122414,-0.167832233161511,-0.519568840771397,-0.416075272422161,-0.272815183653492,1.26186966232637,0.0918158545196566,-0.33961962317596,-0.287596906247259,-0.304867616277911,0.336088489117806,0.593123125240399,1.07502385898585,-0.225662751330125,0.0937535172760829,0.358700856071662,-0.741609670845052,-0.530789950411246,0.0750225724383147,-0.698522959970247,-0.524720847445578,-0.352407879427237,-0.560342931402098,-0.283476970918317,0.254522124573368,-0.471491912650198,0.146938145171339,-0.360418857049953,0.42560306249359,-0.698249850172905,-0.0009042292546779,-0.965204372668253,0.114395452231124,-0.399869902835046,0.0779732792379478,0.677490198839554,-0.94653283693459,-0.58614413323356,-0.694451051780499,-0.369581109361001,-0.966616342699758,0.358809857437567,0.3692927700357,0.960309623492157
PIFO,-0.0704010051356122,-0.35881443369743,-0.352614613006702,-0.874979805332529,-0.434465221862153,0.0693028284708779,-0.414060700301721,-0.780861788842169,-0.0036302628914588,-0.259495394734559,-0.332571824427827,-0.398951154997773,0.0691253841645618,-0.366078847470952,-0.323717479920959,-0.150815843236523,-0.406789072994494,-0.13073036358014,1.32184131455666,-0.461475365130062,-0.269193975980455,0.284066848569748,-0.088620227483809,-0.159262387308633,-0.125403992149508,-0.331750718422203,-0.0311016088395379,0.373099579788255,-0.310035319672302,-0.167055081272417,-0.317029332369907,-0.202583421610101,7.46031509397314,-0.267955120953431,-0.0093897427540694,-0.415743943496281,-0.169281850893214,0.186363748942135,-0.196042913024943,1.12761589289404,-0.0366435320825216,-0.28248477575294,-0.484379191536888,-0.364082029783582,-0.245981961653056,-0.456129306707555,-0.644360475874924,0.290242595405369,0.282644189901502,0.132205076811638
NR2F1,-0.622926931565743,0.021566664807184,0.651170170505526,-0.50665422580998,-1.3156923542882,-1.40772506251231,1.09233299150302,1.50544052350888,-0.884858929322494,-0.954102224845516,1.81433266170511,-0.61046295028664,1.57543458458349,1.16919944329142,0.0790222927358486,-0.81151463412502,-0.454978539137012,-0.870063752449577,-0.970117995205593,0.789113684135968,0.52937682128847,-0.677429184007091,-1.15971680079224,-0.353234239946105,-0.659046115666708,1.62224442038929,-0.558275899307311,-0.261308382071121,-1.15791479988353,-0.865024078790379,-0.564793798245028,-0.877328287110816,2.76964651210577,0.50384679211711,0.0259538036456076,-0.0172496381332761,-0.397293802494758,-0.0692260226506697,-0.691310078888559,-1.41493858493929,-1.09706786507745,-1.14926250290397,-0.0933873813206553,-0.423277259020441,-1.10336738003912,-0.433432165105132,-0.841989413730815,-0.487984339842846,0.787731248378667,0.469970797564504
HCN3,0.964016780249626,0.23437337438653,-0.815279157210444,-0.365967015806269,0.436791905832612,-0.449520747664158,0.0916398715245327,-0.523082002848358,-0.516834135532077,-0.782475148184522,-0.241936519924831,0.50615816331651,0.414299759573737,-0.127819737245165,-0.0088630540974469,0.489233701239655,-0.465151479989458,-0.79997114468325,0.288790644850211,-0.614355392406582,0.656621416253925,-0.659271040668921,-0.223556001906139,-0.24296546440588,-0.206498272163638,-1.31840771845413,0.29432446589286,-0.224423108710803,-0.634511073309671,-0.104444481325179,0.469595496132334,-1.38886320625534,0.376072940262784,0.672872523654554,0.461035975671772,-0.849522891856396,-0.09697392813598,-0.204834264980545,0.563366662630836,-0.153979055355832,0.322797251628009,0.0914081226775663,-0.924248200508915,-0.401143452326634,-1.07525814881527,-0.890359057166846,-0.343152831521434,1.74790739468798,0.92602135011057,0.776816777394437
KIRREL2,1.53789298493942,0.529986115057427,-0.722645989466306,-0.549747200945136,-0.628770452782155,-0.202544977689594,-0.603296290422911,0.860903169207846,-0.696447099020357,-0.734742355704968,-0.651567734701192,-0.0332595149741007,1.17997180462084,-0.736104967555296,-0.68795006376927,-0.707763747564268,0.370665073989084,-0.775810629789218,-0.690729205177899,-0.732000807930339,-0.356229315391031,-0.691797194233792,1.41531166370646,0.337069963578758,-0.704471322551966,1.63430825897154,1.36967591451842,-0.607137803337049,-0.719727038826687,-0.661421705269361,-0.65156306541373,-0.571397545815738,3.47717607156543,-0.611806307574885,-0.0249073240486338,1.36570354132105,-0.584291193030353,-0.532627912664399,-0.685577712408461,0.437818198560055,-0.209780867491578,-0.654513186794052,-0.755415102754429,-0.666054375717604,0.435317810153347,-0.740970694600905,-0.732641158198416,-0.593059160949967,-0.640232085735982,0.136721942100419
HOXA5,0.812087487597467,-0.612176780328591,-0.124602573313703,0.442569141754587,-0.270980724288185,0.74257818992568,-0.805729848491466,1.38408992370781,0.0500671206494677,-0.846662983067578,-0.203590532073116,-1.27818962546712,0.785387121311867,-1.8076457343341,-0.332809904191995,-1.40928991680654,0.120591435655933,-1.62443620596272,0.42844032264366,-0.268348584071314,0.131338014243462,0.962325427511931,0.825985456960099,1.26828115414822,-0.392443724278725,1.39694587192191,1.32620791794628,-0.0675995497861744,-0.0966353998171699,-0.455525340041875,-0.623203844041765,-0.748946998906766,1.3384932380852,-0.335121743592739,-0.281563816725353,0.831332910258591,-1.16105510457333,0.154145362876418,-0.283359093533254,0.77064001425671,-0.163100170076956,-1.48796098297293,-1.1403599753953,-0.616966481783693,-0.762453862479575,-0.685698653883381,-1.71412634345184,0.417693724554568,1.43147921442424,-0.395675474493137
