,TCGA.3C.AALI.01,TCGA.A2.A0T7.01,TCGA.A2.A0YC.01,TCGA.A7.A13E.01,TCGA.A7.A6VV.01,TCGA.A7.A6VX.01,TCGA.AN.A0XP.01,TCGA.AO.A12G.01,TCGA.AR.A1AI.01,TCGA.AR.A1AR.01,TCGA.AR.A1AS.01,TCGA.AR.A24L.01,TCGA.AR.A24T.01,TCGA.B6.A0RM.01,TCGA.B6.A0X7.01,TCGA.B6.A1KF.01,TCGA.BH.A0DV.01,TCGA.BH.A0E0.01,TCGA.BH.A0E2.01,TCGA.BH.A0H0.01,TCGA.BH.A0HI.01,TCGA.BH.A0RX.01,TCGA.BH.A1F2.01,TCGA.BH.A202.01,TCGA.BH.A6R9.01,TCGA.C8.A1HO.01,TCGA.C8.A26X.01,TCGA.C8.A3M7.01,TCGA.D8.A1XZ.01,TCGA.D8.A1Y2.01,TCGA.D8.A27L.01,TCGA.E2.A1IF.01,TCGA.E2.A9RU.01,TCGA.E9.A1N5.01,TCGA.E9.A1R0.01,TCGA.E9.A1R7.01,TCGA.E9.A245.01,TCGA.E9.A5FK.01,TCGA.EW.A1IY.01,TCGA.EW.A1OZ.01,TCGA.EW.A6S9.01,TCGA.EW.A6SD.01,TCGA.HN.A2OB.01,TCGA.LL.A440.01,TCGA.OL.A66K.01,TCGA.PL.A8LV.01,TCGA.PL.A8LY.01,TCGA.S3.AA15.01,TCGA.WT.AB41.01,TCGA.Z7.A8R5.01
PCDHGA12,-1.85380865601495,0.669350883654123,0.0574714459264691,-1.92270531711342,-1.1855592228431,0.241035277244765,0.328721936824634,0.189965024961985,-0.932616935593475,-1.04487513164902,-0.0586411087919283,-1.30841690522148,0.27813347937471,-0.105857002411857,0.105650929212111,-2.16601170770591,0.0280819611222274,-1.36430510583283,0.41399962224022,0.343657576643183,0.148048874503476,-0.372771339814315,-1.71167918032231,0.504095255984371,0.443870901877318,0.229953996089068,-1.01211308301478,0.0531352924307613,-2.69598602384798,1.04563264811499,0.0251911921250889,0.0208550386293811,0.230917585754781,0.168284257483446,0.185628871466277,0.257416301561884,0.0025468349808371,0.213091176939093,0.533484740788613,0.055062471762187,1.20655212228903,-0.489847484198425,0.021818628295094,0.113359646537814,0.395691418591676,-1.47559971222266,0.0054376039779756,-0.195470841323152,-1.83935481102926,0.467960643520139
C9orf152,1.87127160389149,0.100603069485506,0.161911428364586,-1.90594677789592,-1.12712279518625,1.56421024713271,0.398312303703414,1.60421654911312,-1.03775806868454,0.432083857323246,-0.0828024447883531,0.573924382526542,0.475207533483955,0.0761836384065503,0.18061567344634,0.29543895575377,0.177498299266048,-1.26376769675572,0.789023200966706,0.564572259985666,0.165028802544879,0.165548364908261,1.31793768688962,0.834744688944325,0.613930684506959,0.353110378089176,-0.943717280912389,0.249717467776151,0.0652728287755276,0.0756640760431683,0.174900487449137,0.202437292708385,-0.391942051000665,0.285047708486129,0.352071253362412,-0.646527609057864,0.162950553091351,-0.134758681126557,0.728753966814389,2.80648385797916,0.271019524674814,0.832666439490797,0.170224426178699,0.107357380209473,0.592109065244913,3.60401208577058,0.147883244553272,-0.0885176307855555,0.477805345300865,0.138011559649013
RIMS2,0.0331969094381389,1.71920964139601,-0.780989871760152,0.461067209995423,0.602886376032267,0.329703521227836,-0.715844205697859,0.954619354936501,-0.37188581245538,-0.613970324612791,-0.839433308803691,-0.6273747826503,-0.71825700814461,2.71542896274367,0.552485613811234,2.080861919248,-0.899485280811731,0.0187200947576292,-0.540245805406492,1.46425684952259,-0.843186557054193,0.102900091233185,0.992956104923777,1.85137759764585,-0.919055789546494,0.6522147816103,0.0583972905486555,-0.862220887467456,2.23823025660835,0.711462486136089,0.660257456432805,-0.865974135717959,1.29053507335647,-0.212908940130525,-0.770534394490895,0.205846328961254,-0.86758267068246,-0.308884859679088,-0.576974020429267,0.510931793894956,-0.479657655076952,0.262413141879541,-0.872676364736713,-0.869727383968461,-0.631932298383053,1.24442373770744,-0.871335918932962,-0.982861009805036,-0.742921210933627,-0.88339993116672
MRS2,-0.250847201736167,0.0839852433067259,-0.24680224602424,-0.237364016029742,0.0129737985862198,-0.428375813537432,0.0206142704865274,-0.116464784195462,-0.222532511752674,0.208929430852933,-0.323206965027316,-1.77849214227414,-0.0220824842504858,-0.365454280240781,-0.273319177913542,1.1887075921865,-0.289499000761253,0.0448840047580928,0.0758953318828708,0.0731986947415857,-0.246352806500692,0.100614505677984,0.863313377138104,-0.628825841039621,-0.370398114999804,1.93477720127536,-0.506578290634699,-0.203206612240131,0.608481167286667,-0.391521772606537,-0.262083189824855,-0.229274104605887,-0.771747609527728,-0.123206377048675,-0.0584870856578339,-0.0917456104003495,-0.250847201736167,-0.0450038999514087,-0.761410500486135,-0.0207341656798433,0.341963529822995,-2.02388612213108,-0.269274222201615,-0.492196225881179,0.0830863642596309,-0.336240711210193,-0.26657758506033,-0.198262777481109,-0.0117453752088932,0.179715861822345
MPZL2,-2.65024735925127,-0.154969851587586,-1.7509542396015,-0.791204439639129,-0.307910858330745,-0.436021442802662,0.892945940497308,-1.11004145604957,-0.190596109628934,1.06100111731861,0.442399727691578,-0.514111321539758,-0.317986971716177,0.578067397202568,-0.662733993974875,-0.371966150566704,0.66227491620939,-0.330582113447967,-1.46882306480941,-1.83480189741598,0.717693539829264,0.892945940497308,-0.623509124010159,1.0872709843592,0.612614071666905,-1.89417899415156,0.512572660197262,0.787146749950275,0.659036165478359,-0.500076735038621,0.704378675712801,0.711935760751875,2.4389096227764,-0.882969043685024,0.806219393144128,-0.939467250881909,0.683506726557264,0.80370036479777,0.318607477527703,-0.251052789941524,1.00450291012173,-0.890885989916435,0.175382722977638,0.357832347492419,0.110967569549343,-1.15970230059206,0.683866587749601,0.743603545677517,-0.714194144479044,0.243396488329302
FANCC,0.263389117519655,0.137923158377604,0.19910077481877,0.148810700286625,-1.11051498052346,1.75135317841918,0.521579397076437,1.48486762883648,-0.957052485043928,0.468697050661192,-0.045091236569271,0.576017106621541,0.511728763920656,0.131701705858164,0.217765132377091,0.306939285155739,0.214654406117371,-1.22353803462663,0.79843403419154,0.600902916699303,0.222949676143292,0.20117459232525,1.35266176279837,0.814506119866761,0.650156082478207,0.387299713531845,-0.883431963563882,0.315753009558279,0.102668260767441,0.0306031024172554,0.212062134234271,0.241614033701613,-0.411638480839642,0.32197446207772,0.301236287012918,-0.607614235202018,0.165919694715087,-0.136857661231019,0.764734499711237,0.273239750675436,0.286201110090937,0.839391929944523,0.20739604484469,0.144663065273665,0.628380998660166,3.62608420427726,0.211543679857651,-0.0507942347120914,0.467660141907952,0.175251873494248
RPL39L,0.936986967780095,0.275101264236654,-0.354419504767129,-0.286498726648691,1.34451163649073,4.12014665637779,-0.086838989629388,-0.251398727218357,0.60649996015682,0.258235030744155,1.13527917235406,-0.129688339583302,-0.172537689537217,-0.522625995543665,-0.400459763760165,1.12752982183048,-0.399092231314827,-0.090941586965401,-0.0202857439562871,-0.104161067270332,-0.0266675620345297,-0.370829894111181,-0.214475351194239,0.203989577079094,-0.0093454843935856,-0.181198728357689,1.21140514514452,-0.364903920181385,-1.10519481725752,0.548151909155746,-0.549976644450419,-0.400003919611719,2.21562980417083,-0.261427298484166,-0.206726000670659,-0.153848079450935,-0.402283140353948,-0.671231187937027,-0.864509106878087,-1.74292078093333,0.0731623064751216,0.229061005243618,-0.420516906291784,-0.434648074893607,-1.15533767358657,0.830775281192201,-0.399548075463273,-0.0417104189332443,1.32263111736532,-0.958413001457942
XRN2,1.8931673691988,0.0686272177768611,-0.312157164606914,0.827715302528883,-1.70423209998821,-0.383683438388014,1.5905244073042,-0.157114663636322,1.52768051357745,-1.43507831830326,-0.268331817665894,-1.75177846695252,-0.110808636679771,-0.444460098768487,-0.31174371793766,-0.631337993271708,-0.399807858488956,0.908337403033591,0.305118712590672,-0.0243982828054945,0.0041295373730945,0.344396146169889,2.43933041928454,0.21746801870863,-0.0368016828831419,-0.174479423745028,-0.555263806128804,-0.28321589775907,1.07826398409736,-0.360116978240484,0.772313448848724,-0.298926871190757,0.72063261519186,-2.10155434914218,-0.252620844234207,-0.0475512962837697,-0.374587611664406,0.0020623040268199,0.315454879322045,-0.247659484203148,0.0797902778467437,0.371270179671458,-0.348540471501347,-0.249313270880168,-0.0078604160352979,0.652000468095544,-0.382029651710995,-0.554023466121039,-0.174892870414283,-0.370866591641112
DUOX2,0.396572967953816,-0.969380670673986,0.419025744972522,-1.47617192338192,-0.863531864728658,-1.24981127343823,0.614227439053516,0.523499891100378,-0.597306080078288,-0.780594055741193,0.1179752449462,0.660049432969242,0.631639796741492,0.331505736593484,0.241694628518661,-1.56140083206517,0.343419455011573,-0.899273019982924,0.847003168145405,0.800264734351364,0.763148919279626,-0.0043694788087894,-1.0271163830078,0.0771936703612033,-0.244934946866353,0.567947225198632,1.34692112176598,0.175252737340858,3.67788595225898,0.293931701582589,0.406195586676118,-0.799839293185798,-0.131754621894509,0.377327730509211,0.72236734469463,0.377785950448368,0.384659249535727,0.1715869778276,0.921234798288882,-0.666955510830192,0.735197502991033,-0.312751497861628,0.413985325641792,0.341128355315787,-0.383317368491846,-1.07843701619341,0.38236814983994,0.200913053933664,-1.30892164558952,-0.170703316722876
PCDHA9,-1.36821668477573,0.730960585611793,-1.63637585870914,-1.42553620924879,-0.812257380970596,0.374617527873678,0.4475696499303,0.332128929313228,-0.601818567345725,-0.69521331701162,0.12529763820764,-3.51188673290109,0.405481887205326,0.0860157263309972,0.261982658104937,-1.62795830616414,0.18462134185808,-0.960967475932172,0.518517592809542,0.459995560830054,0.29725621162682,-0.136047326522677,-1.24997011331033,-0.421843277217025,-0.908457981484823,0.365398303657731,-0.667956480199256,0.218291552038059,-3.76240913007355,1.04401337311851,0.195043073580454,0.191435551061171,0.366199975328683,0.31409131671681,-0.895230398914117,0.38824594627986,0.176203789313085,0.351369049416073,0.617924880007577,0.219894895379963,1.17789254216747,-0.233450434543331,0.192237222732123,0.268396031472552,0.503285831061456,-1.05356055392712,-1.6504051129508,0.0114602609324713,-1.35619160971145,0.563411206382848
POU6F2,1.04745061974468,-0.0294717268224264,-0.189976525181694,1.01948387457602,-3.18079699763886,-1.19110493919026,0.0536178783888108,0.879244833585349,-1.12503857016864,0.995570280881081,-0.550301691195304,0.0840165144417025,0.0066013212936717,-0.345212226625128,-0.232939930803115,-0.174169234434191,-0.233345245950487,1.10095221919777,0.1821027801057,0.0629401267783643,0.178860258926725,0.0653720176625956,-0.343185650888269,0.266813645906424,0.12414271403152,-0.100807192759879,1.20673947266184,0.650647090467603,0.452042668255378,-0.387365001951804,-0.217132640055611,-0.227265518739908,0.753191822752691,-0.119857004686358,-0.0833786414228877,0.719550665520824,-0.235371821687346,-0.0740563930333342,0.435019432065758,0.958281287322867,0.165890174210824,-2.43704370221145,-0.236587767129462,0.0357840119044477,0.94612183290171,-1.6389781770362,-0.26414919715075,-0.175385179876306,-0.0578437871384587,-0.278740542456138
COL23A1,-0.0607931882935212,0.67059236944962,-0.0054749937586537,-1.66897212941431,-1.10393628523674,0.166011409299436,0.192089986723016,0.0782925579655742,-1.00357327515205,-0.853028760025017,-0.125594501891509,0.391235487048539,0.150601340821865,-0.0050798637976903,-4.69961893000313,-1.85389295114516,-0.0544711089181078,-1.20192851555565,0.441416992090883,0.24464227153114,0.062882489488004,-0.4274737920675,0.934144053412167,0.382147497946382,0.279808838056877,0.003612995343503,-0.900444355340617,0.0620922295660773,2.21476025689435,0.780043368636465,-0.0568418886838878,-0.0603980583325579,0.252544870750407,0.0206035836649267,-0.0351097408309042,0.183792257542786,-0.069881177395678,0.0976539260527779,-2.13404009346816,-0.0359000007528309,1.13763598330829,-0.524280632503518,-0.0856863758342116,0.0162571540943299,0.237134802272837,2.51663954707034,-0.133101971149812,-0.318417922841619,-1.63578121269339,0.306677675402384
BCL2L11,2.06236514659507,-0.217526643532536,0.132890795135726,-2.32376574202881,0.385589694068789,-1.09823832331156,-0.99180602844074,0.344510562715138,-0.0407618964956154,0.65384887002975,-0.576035426255306,0.499490921913002,0.431025702990251,-0.0127533978453991,0.162144115948174,0.253016133791098,0.0880771972953798,-1.70695636064293,1.10260725951433,0.491399577858495,0.127289095405683,-0.379975935703791,1.17729658924824,-1.98828616930733,-0.678733254639432,0.327083052443893,0.700529701113444,-0.461511787329977,0.0930564859443072,-0.109849526499482,0.145339016758044,0.132890795135726,-0.579769892742001,0.279157399197967,0.289738387576938,0.429780880828019,0.108616762972205,-0.188895733801204,0.703019345437908,-1.36463026602918,-0.787655193834718,1.13248299140789,0.103015063242162,-0.195742255693479,0.57604748489026,-1.78973703443135,0.111728818377785,0.168990637840449,0.413598192719005,-0.648235111664752
OPN4,-1.39672977654169,0.576663306851112,0.264086773199796,-1.74228922364647,-1.0055016800398,0.475684848739729,-0.651823361931088,-2.2517483791431,1.09982305716687,-1.08922753726783,-0.056101202017704,-1.42819040168192,0.542665534522154,0.168690038903616,0.3219337291028,0.380795543881294,0.22755185368211,0.666985746769837,0.609138790866833,0.674597188336021,0.279309656332166,0.267638779264016,-1.50328995846828,-1.39672977654169,0.15651173239772,0.42900134046713,0.0738007340451805,0.361005795809214,-1.24094893915378,0.0951127704304975,0.249878748942918,0.295547398340026,-0.342291404906246,0.419867610587709,0.423927046089674,-1.99346679533057,0.260027337697831,-0.449359016270577,-0.227612351975731,0.733459003114516,-0.312860497516999,-0.397601213620521,0.240237589625751,0.0200132136441424,0.655822299139432,-0.978607919839282,0.243282166252225,0.0200132136441424,0.544187822835391,0.192031793039915
C9orf92,-1.11683889268558,-0.541394265197903,0.161214191446063,1.95660142920761,1.39511840907537,1.94754525146354,0.356299353682868,0.262718850327495,-0.711574938638521,0.502330219805969,-0.0606621632836106,0.313282509398543,0.354789990725523,0.0366917474651238,0.181213250630881,0.178949206194864,0.106499784242317,1.37700605358723,0.228380843047903,0.392901405398477,0.163100895142744,1.04721024740741,-1.1775907517187,0.58421316024192,0.435540908943466,0.270643005853555,-0.03009756339738,0.173289095104821,-0.0063250968192007,-0.106320392743288,0.127253524905807,0.168006324754114,0.615155100867487,0.252153309626082,0.275925776204262,-1.53870583926343,0.119706710119083,-0.136130311150847,0.550252493701664,0.403844286839227,0.946082929265317,-1.43984256555735,0.116687984204394,0.0740484806594055,0.4578040125643,1.87735987394701,0.12989491008116,0.403844286839227,0.319697301967258,0.1042357398063
SLC22A13,1.88289899082651,0.93434478775621,0.211129303874363,0.410077001896597,-0.979004246794361,-1.62253914753975,0.5861863162173,-2.30515306039665,-0.867857446113572,0.729306854080234,2.0158691359332,0.612577337383515,-1.19926776960469,0.15733222226631,0.237012805402766,0.34663704717012,0.238535364316201,-1.17236922880067,0.65013379058159,0.547614823743601,0.635415721085047,-0.153269796074526,0.434945464149377,1.20739035289897,0.149211908061321,0.452201131834979,0.735397089733976,0.326843781295459,-0.523759131677156,1.31650707502851,0.0893245907995256,0.285734690632701,-1.6504527276194,0.366430313044781,0.413122119723468,-2.04175036837232,0.19082851836189,-0.0228372491568871,-0.277612107338422,0.585678796579488,-0.358815249388314,1.03889383314545,0.220264657354976,0.202501470031562,-0.557255427772736,0.170527732849417,0.241072962505261,0.326843781295459,0.521731322215198,-0.393326584759518
BOLA1,-0.319594396077238,0.585211827040607,0.245403826704248,0.663084493784356,1.13099471646974,-0.518827062941116,0.737923160525102,0.052239159846377,0.574761382585818,0.998847160783378,1.19875404987014,-0.684011507549068,-0.188795284836656,-1.20754506362284,-0.182390173719204,2.79699782922995,-0.144633729237387,2.69417894023928,-0.66311061863949,1.66329316144108,0.414633604649538,-0.462529507329834,-0.691427952000854,0.966484494084677,-0.93414795224111,-1.04573173012934,-0.433875062857026,-0.438594618417253,-2.17370550902364,-1.23855928587577,-1.13068373021343,0.717359382726969,-0.591980174124637,-1.06764395237325,-1.05045128568957,-1.09865817462617,0.37620293794483,-0.493206618471311,0.199556715547755,-0.597711063019199,-0.645580840844361,-0.662099285305156,-0.202953951517337,-0.827283729913109,1.20853027210204,0.379574049059278,-1.21462439696318,-0.918640841114649,0.872093382880132,-0.188121062613766
OR2T10,0.289051178308099,0.381446550821408,-1.47005859536566,0.661249174485609,-1.34512042793174,0.0939579404171626,-0.964909381748646,-0.183718772021068,0.100172142462306,-1.11225138287164,1.0632099278267,0.25552719359088,0.308511442607362,-1.52255224948384,0.648330175497022,1.75707464565674,0.303605493624354,-0.108003626049984,-1.57390118217266,0.221676145608127,0.57997395300045,0.0651763730501846,0.449148646786914,0.849474083800334,-1.17112277066773,-0.0980281964512019,-0.632122509067964,-1.14920953187697,-1.53383593214476,-0.241118375122257,-1.17504752985414,0.75200923067125,0.396654992668732,-0.14169114239997,-1.17570165638521,1.56541557205391,0.285944077285527,0.281365191568053,0.477766682521125,0.890520523624831,0.0610880822310116,0.102625116953809,0.276459242585046,-1.25501449827716,-1.46237260862562,-0.0126646841468695,-0.196801302642422,-1.01364180831319,0.15462817617369,0.968034517556352
